Emittance,UV/X-ray,Initial emittance,Mean Theta,Critical Energy,Theta Std,Beam Energy
29.218570400748856,0.11786080356198209,15.021259168554813,0.00034989921456554326,611.2345977172829,0.0004939542843521756,3531330839.740492
29.24355908503393,0.11836464575605975,15.118093903842755,0.00035052934764594966,609.1202884539194,0.0004949865280324739,3530320555.7354093
30.26368491960811,0.11889718566499766,15.208673605896438,0.0003513386118431744,606.8591462323138,0.0004970505697634736,3531307186.2439275
30.90179752226549,0.11928361321039624,15.319576848637016,0.00035171555907808336,605.2789339780817,0.0004961752194220788,3531731857.8220124
33.359643774238286,0.1176904819710457,15.308601728401081,0.0003522992719599675,611.929578842868,0.000496730923928264,3531495500.7971597
30.265084668947974,0.11869808142950113,15.463786377860277,0.0003542012813391093,607.7852383356756,0.0005005504635656645,3534871574.3187346
31.393648022153993,0.11777530148275749,15.570477175005722,0.00035475001054046534,611.6252048833092,0.0004993604642310924,3534211220.3552313
30.613562818321736,0.11820876328528342,15.655722230265292,0.00035515134672879775,609.7784895856149,0.0005001617485367518,3535655112.406237
31.292359404444476,0.11825908835644149,15.791950795265418,0.0003555121311949023,609.5725564303272,0.0005026478687617115,3534368427.3532557
31.868463848947044,0.11875369870296776,15.863864741451792,0.0003557855272727974,607.4078632213397,0.0005030157593205019,3534172777.234223
33.29079239412633,0.11841254745701782,15.955402118748824,0.00035908748965351577,608.9340182706076,0.000504960737433781,3537903385.290081
33.36685193104228,0.11839214016513691,16.060814855508298,0.000359914480107771,609.0291650492371,0.0005061382988932787,3538115643.8871326
32.55021517211123,0.1174603288009521,16.226164990514537,0.00036086788685683196,612.8351472184314,0.000508031154203187,3537527143.6529737
32.78836310055931,0.1175223855056968,16.31097767415705,0.00036174864343678655,612.5793568567547,0.0005091042875974346,3537931639.47554
2.2448373736786165,0.29547173066004806,1.5626383687432848,0.00013340987863535257,289.2094715891219,0.0002082434367469789,3445770443.4689884
